Time,Volt
2.74E-01,4.00E-04
2.75E-01,1.60E-04
2.76E-01,1.60E-04
2.77E-01,6.40E-04
2.78E-01,3.20E-04
2.79E-01,1.60E-04
2.80E-01,3.20E-04
2.81E-01,1.60E-04
2.82E-01,1.60E-04
2.83E-01,4.00E-04
2.84E-01,3.20E-04
2.85E-01,8.00E-05
2.86E-01,8.00E-05
2.87E-01,3.20E-04
2.88E-01,4.80E-04
2.89E-01,8.00E-05
2.90E-01,8.00E-05
2.91E-01,4.80E-04
2.92E-01,4.00E-04
2.93E-01,1.60E-04
2.94E-01,8.00E-05
2.95E-01,4.80E-04
2.96E-01,1.60E-04
2.97E-01,4.80E-04
2.98E-01,4.00E-04
2.99E-01,1.60E-04
